1752099712.4178102, 0.1, 0.0, 1
1752099713.4169035, 1.1, 1127.2, 1
1752099714.4182477, 2.1, 1957.25, 1
1752099715.4195042, 3.1, 1957.75, 1
1752099716.4207137, 4.1, 1957.25, 1
1752099717.422122, 5.1, 1957.75, 1
1752099718.4232514, 6.1, 1956.25, 1
1752099719.424571, 7.1, 1956.82, 1
1752099720.4258354, 8.1, 1958.68, 1
1752099721.427167, 9.1, 1957.75, 1
1752099722.4292934, 10.1, 1032.74, 1
1752099723.4303327, 11.1, 1978.08, 1
1752099724.4316134, 12.1, 1976.36, 1
1752099725.4328375, 13.1, 1976.36, 1
1752099726.4342387, 14.1, 1975.72, 1
1752099727.4354658, 15.1, 1977.72, 1
1752099728.436795, 16.1, 1977.29, 1
1752099729.4379997, 17.1, 1978.58, 1
1752099730.439533, 18.1, 1979.51, 1
1752099731.4408064, 19.1, 851.7, 1
1752099732.4421163, 20.1, 1956.39, 2
1752099733.4434094, 21.1, 1965.37, 2
1752099734.4445992, 22.1, 1968.27, 2
1752099735.4461384, 23.1, 1967.49, 2
1752099736.4471526, 24.1, 1966.56, 2
1752099737.4484391, 25.1, 1959.25, 2
1752099738.4495916, 26.1, 1965.27, 2
1752099739.450912, 27.1, 1964.77, 2
1752099740.4525795, 28.1, 1965.77, 2
1752099741.4537177, 29.1, 1932.55, 2
1752099742.4553084, 30.1, 1929.9, 2
1752099743.4567144, 31.1, 1957.68, 2
1752099744.4580615, 32.1, 1956.75, 2
1752099745.4589589, 33.1, 1955.6, 2
1752099746.4603949, 34.1, 1956.89, 2
1752099747.461623, 35.1, 1956.75, 2
1752099748.462703, 36.1, 1735.98, 2
1752099749.4642322, 37.1, 1882.48, 2
1752099750.4654791, 38.1, 1935.95, 2
1752099751.4665082, 39.1, 1962.26, 2
1752099753.4525998, 40.1, 1963.26, 2
1752099753.4681244, 41.1, 1961.76, 3
1752099754.469359, 42.1, 1953.99, 3
1752099755.470691, 43.1, 1943.79, 3
1752099756.4719834, 44.1, 1945.65, 3
1752099757.4730642, 45.1, 1946.23, 3
1752099758.4747305, 46.1, 1947.23, 3
1752099759.4747174, 47.1, 1945.37, 3
1752099760.475905, 48.1, 1817.88, 3
1752099761.4770052, 49.1, 1946.15, 3
1752099762.4781475, 50.1, 1946.3, 3
1752099763.479301, 51.1, 1946.66, 3
1752099764.4804385, 52.1, 1946.3, 3
1752099765.4815633, 53.1, 1945.65, 3
1752099766.482704, 54.1, 1944.79, 3
1752099767.573062, 55.1, 1946.66, 3
1752099768.485042, 56.1, 1946.73, 3
1752099769.486323, 57.1, 1946.3, 3
1752099770.487363, 58.1, 1507.85, 3
1752099771.4884613, 59.1, 1947.59, 3
1752099772.4900093, 60.1, 1948.73, 3
1752099773.4911766, 61.1, 1943.72, 2
1752099774.4921222, 62.1, 1605.05, 2
1752099775.4935458, 63.1, 1832.01, 2
1752099776.4944935, 64.1, 1876.54, 2
1752099777.6485164, 65.1, 1959.25, 2
1752099778.4967668, 66.1, 1958.25, 2
1752099779.4985895, 67.1, 1959.25, 2
1752099780.4993749, 68.1, 1958.25, 2
1752099781.5004902, 69.1, 1958.25, 2
1752099782.501634, 70.1, 1958.75, 2
1752099783.5027995, 71.1, 1964.77, 2
1752099784.504035, 72.1, 1966.27, 2
1752099785.505196, 73.1, 1965.77, 2
1752099786.5063083, 74.1, 1457.66, 2
1752099787.5074642, 75.1, 1958.82, 2
1752099788.5086448, 76.1, 1955.17, 2
1752099789.5098042, 77.1, 1959.25, 2
1752099790.5109236, 78.1, 1954.03, 2
1752099791.5121028, 79.1, 1955.46, 2
1752099792.513217, 80.1, 1683.22, 2
1752099793.5143874, 81.1, 1886.41, 3
1752099794.5160153, 82.2, 1637.26, 3
1752099795.5174558, 83.2, 1951.95, 3
1752099796.5193791, 84.2, 1950.09, 3
1752099797.5205092, 85.2, 1950.23, 3
1752099798.5217328, 86.2, 1948.59, 3
1752099799.5229099, 87.2, 1954.24, 3
1752099800.5243506, 88.2, 1952.74, 3
1752099801.5254004, 89.2, 1951.81, 3
1752099802.526644, 90.2, 1952.17, 3
1752099803.5279226, 91.2, 1952.24, 3
1752099804.5290143, 92.2, 1920.17, 3
1752099805.5304346, 93.2, 1949.95, 3
1752099806.5317924, 94.2, 1949.52, 3
1752099807.5332747, 95.2, 1939.21, 3
1752099808.5349495, 96.2, 1952.74, 3
1752099809.5361252, 97.2, 1951.74, 3
1752099810.5368843, 98.2, 1950.88, 3
1752099811.5385182, 99.2, 1952.1, 3
1752099812.5399132, 100.2, 1950.02, 3
1752099813.5410624, 101.2, 1951.45, 3
1752099814.5424817, 102.2, 1826.36, 4
1752099815.5431712, 103.2, 1951.67, 4
1752099816.5439124, 104.2, 1957.61, 4
1752099817.5450501, 105.2, 1962.76, 4
1752099818.546268, 106.2, 1928.61, 4
1752099819.5468285, 107.2, 1952.45, 4
1752099820.5483897, 108.2, 1936.35, 4
1752099821.549208, 109.2, 1952.74, 4
1752099822.5506847, 110.2, 1952.67, 4
1752099823.5515726, 111.2, 1941.1, 4
1752099824.5526843, 112.2, 1932.15, 4
1752099825.554225, 113.2, 1946.66, 4
1752099826.5547757, 114.2, 1946.23, 4
1752099827.5559754, 115.2, 1946.8, 4
1752099828.557144, 116.2, 1947.16, 4
1752099829.5583785, 117.2, 1947.23, 4
1752099830.559446, 118.2, 1860.97, 4
1752099831.5606096, 119.2, 1948.16, 4
1752099832.561725, 120.2, 1956.68, 4
1752099833.5629325, 121.2, 1944.65, 4
1752099834.5640483, 122.2, 1939.78, 3
